boundary_id,channel,context,method,max_adjacent_jump,mean_adjacent_jump,median_adjacent_jump,p95_adjacent_jump,total_variation,local_lipschitz_ratio,n_class_transitions,class_transition_positions,index_range,monotonicity_violations,masked_by_favorable,area_between_curves_vs_crisp_max
pm2_5_breakpoint1,pm2_5,acceptable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,50.0,1,25.0,25.0,0,False,
pm2_5_breakpoint1,pm2_5,acceptable,FUZZY_COMPONENT_MAX,2.5695134061569007,1.25,1.226692836113834,2.569513406156894,25.0,5.139026812313801,1,25.0,25.0,0,False,
pm2_5_breakpoint1,pm2_5,acceptable,PROPOSED_HFIS,2.5695134061569007,1.25,1.226692836113834,2.569513406156894,25.0,5.139026812313801,1,25.0,25.0,0,False,0.0
pm2_5_breakpoint1,pm2_5,acceptable,WEIGHTED_MEAN,1.2847567030784504,0.625,0.613346418056917,1.2847567030784437,12.5,2.5695134061569007,1,27.5,12.5,0,False,
pm2_5_breakpoint1,pm2_5,degraded,CRISP_CLASS_MAX,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
pm2_5_breakpoint1,pm2_5,degraded,FUZZY_COMPONENT_MAX,1.4210854715202004e-14,5.684341886080802e-15,0.0,1.4210854715202004e-14,1.1368683772161603e-13,2.842170943040401e-14,0,,1.4210854715202004e-14,0,False,
pm2_5_breakpoint1,pm2_5,degraded,PROPOSED_HFIS,2.842170943040401e-14,8.526512829121202e-15,0.0,2.842170943040401e-14,1.7053025658242404e-13,5.684341886080802e-14,0,,2.842170943040401e-14,0,False,1.4210854715202004e-14
pm2_5_breakpoint1,pm2_5,degraded,WEIGHTED_MEAN,1.4210854715202004e-14,4.263256414560601e-15,0.0,1.4210854715202004e-14,8.526512829121202e-14,2.842170943040401e-14,0,,1.4210854715202004e-14,0,False,
pm2_5_breakpoint1,pm2_5,favourable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,50.0,1,25.0,25.0,0,False,
pm2_5_breakpoint1,pm2_5,favourable,FUZZY_COMPONENT_MAX,2.5695134061569007,1.25,1.226692836113834,2.569513406156894,25.0,5.139026812313801,1,25.0,25.0,0,False,
pm2_5_breakpoint1,pm2_5,favourable,PROPOSED_HFIS,2.5695134061569007,1.25,1.226692836113834,2.569513406156894,25.0,5.139026812313801,1,25.0,25.0,0,False,0.0
pm2_5_breakpoint1,pm2_5,favourable,WEIGHTED_MEAN,1.2847567030784468,0.6249999999999998,0.613346418056917,1.2847567030784435,12.499999999999996,2.5695134061568936,1,23.0,12.499999999999996,0,False,
pm2_5_breakpoint2,pm2_5,acceptable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,50.0,1,50.0,25.0,0,False,
pm2_5_breakpoint2,pm2_5,acceptable,FUZZY_COMPONENT_MAX,2.6152459429045365,1.2527985074626862,1.228495594978007,2.578221018244993,25.055970149253724,5.230491885809073,1,50.5,25.055970149253724,0,False,
pm2_5_breakpoint2,pm2_5,acceptable,PROPOSED_HFIS,2.6152459429045365,1.2527985074626862,1.228495594978007,2.578221018244993,25.055970149253724,5.230491885809073,1,50.5,25.055970149253724,0,False,0.0
pm2_5_breakpoint2,pm2_5,acceptable,WEIGHTED_MEAN,1.3076229714522682,0.6263992537313431,0.6142477974890035,1.2891105091224966,12.527985074626862,2.6152459429045365,0,,12.527985074626862,0,False,
pm2_5_breakpoint2,pm2_5,degraded,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,50.0,1,50.0,25.0,0,False,
pm2_5_breakpoint2,pm2_5,degraded,FUZZY_COMPONENT_MAX,2.6152459429045365,1.2527985074626862,1.228495594978007,2.578221018244993,25.055970149253724,5.230491885809073,1,50.5,25.055970149253724,0,False,
pm2_5_breakpoint2,pm2_5,degraded,PROPOSED_HFIS,2.6152459429045365,1.2527985074626862,1.228495594978007,2.578221018244993,25.055970149253724,5.230491885809073,1,50.5,25.055970149253724,0,False,0.0
pm2_5_breakpoint2,pm2_5,degraded,WEIGHTED_MEAN,1.3076229714522611,0.6263992537313428,0.6142477974889999,1.2891105091225028,12.527985074626855,2.6152459429045223,1,52.5,12.527985074626855,0,False,
pm2_5_breakpoint2,pm2_5,favourable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,50.0,1,50.0,25.0,0,False,
pm2_5_breakpoint2,pm2_5,favourable,FUZZY_COMPONENT_MAX,2.6152459429045365,1.2527985074626862,1.228495594978007,2.578221018244993,25.055970149253724,5.230491885809073,1,50.5,25.055970149253724,0,False,
pm2_5_breakpoint2,pm2_5,favourable,PROPOSED_HFIS,2.6152459429045365,1.2527985074626862,1.228495594978007,2.578221018244993,25.055970149253724,5.230491885809073,1,50.5,25.055970149253724,0,False,0.0
pm2_5_breakpoint2,pm2_5,favourable,WEIGHTED_MEAN,1.3076229714522754,0.6263992537313434,0.6142477974889999,1.2891105091224901,12.52798507462687,2.6152459429045507,1,52.5,12.52798507462687,0,False,
temperature_acceptable_high_edge_general_residential_warm_period,temperature,acceptable,CRISP_CLASS_MAX,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_acceptable_high_edge_general_residential_warm_period,temperature,acceptable,FUZZY_COMPONENT_MAX,2.5695134061569362,0.625,0.0,2.5254008974217905,12.5,51.39026812313799,1,26.0,12.5,0,False,
temperature_acceptable_high_edge_general_residential_warm_period,temperature,acceptable,PROPOSED_HFIS,2.5695134061569362,0.625,0.0,2.5254008974217905,12.5,51.39026812313799,1,26.0,12.5,0,False,0.0
temperature_acceptable_high_edge_general_residential_warm_period,temperature,acceptable,WEIGHTED_MEAN,0.8565044687189811,0.2083333333333332,0.0,0.8418002991405924,4.166666666666664,17.130089374379377,0,,4.166666666666664,0,False,
temperature_acceptable_high_edge_general_residential_warm_period,temperature,degraded,CRISP_CLASS_MAX,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_acceptable_high_edge_general_residential_warm_period,temperature,degraded,FUZZY_COMPONENT_MAX,7.105427357601002e-15,2.1316282072803005e-15,0.0,7.105427357601002e-15,4.263256414560601e-14,1.4210854715201802e-13,0,,7.105427357601002e-15,0,False,
temperature_acceptable_high_edge_general_residential_warm_period,temperature,degraded,PROPOSED_HFIS,1.4210854715202004e-14,6.394884621840902e-15,7.105427357601002e-15,1.4210854715202004e-14,1.2789769243681803e-13,2.8421709430403604e-13,0,,2.1316282072803006e-14,0,False,3.1974423109203827e-15
temperature_acceptable_high_edge_general_residential_warm_period,temperature,degraded,WEIGHTED_MEAN,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_acceptable_high_edge_general_residential_warm_period,temperature,favourable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,499.9999999999929,1,25.55,25.0,0,True,
temperature_acceptable_high_edge_general_residential_warm_period,temperature,favourable,FUZZY_COMPONENT_MAX,2.6152459429045614,1.8777985074626866,2.4645494500293736,2.5782210182450616,37.55597014925373,52.30491885809048,2,25.5;26.0,37.55597014925373,0,False,
temperature_acceptable_high_edge_general_residential_warm_period,temperature,favourable,PROPOSED_HFIS,2.6152459429045614,1.8777985074626866,2.4645494500293736,2.5782210182450616,37.55597014925373,52.30491885809048,2,25.5;26.0,37.55597014925373,0,False,0.0
temperature_acceptable_high_edge_general_residential_warm_period,temperature,favourable,WEIGHTED_MEAN,0.8717486476348526,0.6259328358208955,0.8215164833431228,0.8594070060816872,12.518656716417912,17.434972952696803,0,,12.518656716417912,0,True,
temperature_acceptable_high_edge_kitchen_cold_period,temperature,acceptable,CRISP_CLASS_MAX,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_acceptable_high_edge_kitchen_cold_period,temperature,acceptable,FUZZY_COMPONENT_MAX,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_acceptable_high_edge_kitchen_cold_period,temperature,acceptable,PROPOSED_HFIS,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,0.0
temperature_acceptable_high_edge_kitchen_cold_period,temperature,acceptable,WEIGHTED_MEAN,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_acceptable_high_edge_kitchen_cold_period,temperature,degraded,CRISP_CLASS_MAX,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_acceptable_high_edge_kitchen_cold_period,temperature,degraded,FUZZY_COMPONENT_MAX,7.105427357601002e-15,1.4210854715202005e-15,0.0,7.105427357601002e-15,2.842170943040401e-14,1.4210854715201802e-13,0,,7.105427357601002e-15,0,False,
temperature_acceptable_high_edge_kitchen_cold_period,temperature,degraded,PROPOSED_HFIS,1.4210854715202004e-14,4.263256414560601e-15,0.0,1.4210854715202004e-14,8.526512829121202e-14,2.8421709430403604e-13,0,,2.1316282072803006e-14,0,False,2.131628207280255e-15
temperature_acceptable_high_edge_kitchen_cold_period,temperature,degraded,WEIGHTED_MEAN,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_acceptable_high_edge_kitchen_cold_period,temperature,favourable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,499.9999999999929,1,21.05,25.0,0,True,
temperature_acceptable_high_edge_kitchen_cold_period,temperature,favourable,FUZZY_COMPONENT_MAX,2.6152459429045614,1.2527985074626866,1.2284955949779324,2.5782210182450616,25.05597014925373,52.30491885809048,1,21.0,25.05597014925373,0,False,
temperature_acceptable_high_edge_kitchen_cold_period,temperature,favourable,PROPOSED_HFIS,2.6152459429045614,1.2527985074626866,1.2284955949779324,2.5782210182450616,25.05597014925373,52.30491885809048,1,21.0,25.05597014925373,0,False,0.0
temperature_acceptable_high_edge_kitchen_cold_period,temperature,favourable,WEIGHTED_MEAN,0.8717486476348526,0.41759950248756217,0.4094985316593114,0.8594070060816872,8.351990049751244,17.434972952696803,0,,8.351990049751244,0,True,
temperature_acceptable_low_edge_general_residential_warm_period,temperature,acceptable,CRISP_CLASS_MAX,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_acceptable_low_edge_general_residential_warm_period,temperature,acceptable,FUZZY_COMPONENT_MAX,2.5695134061569362,0.625,0.0,2.5254008974217905,12.5,51.39026812313799,1,23.05,12.5,0,False,
temperature_acceptable_low_edge_general_residential_warm_period,temperature,acceptable,PROPOSED_HFIS,2.5695134061569362,0.625,0.0,2.5254008974217905,12.5,51.39026812313799,1,23.05,12.5,0,False,0.0
temperature_acceptable_low_edge_general_residential_warm_period,temperature,acceptable,WEIGHTED_MEAN,0.8565044687189811,0.2083333333333332,0.0,0.8418002991405924,4.166666666666664,17.130089374379377,0,,4.166666666666664,0,False,
temperature_acceptable_low_edge_general_residential_warm_period,temperature,degraded,CRISP_CLASS_MAX,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_acceptable_low_edge_general_residential_warm_period,temperature,degraded,FUZZY_COMPONENT_MAX,7.105427357601002e-15,2.1316282072803005e-15,0.0,7.105427357601002e-15,4.263256414560601e-14,1.4210854715201802e-13,0,,7.105427357601002e-15,0,False,
temperature_acceptable_low_edge_general_residential_warm_period,temperature,degraded,PROPOSED_HFIS,1.4210854715202004e-14,6.394884621840902e-15,7.105427357601002e-15,1.4210854715202004e-14,1.2789769243681803e-13,2.8421709430403604e-13,0,,2.1316282072803006e-14,0,False,3.1974423109203827e-15
temperature_acceptable_low_edge_general_residential_warm_period,temperature,degraded,WEIGHTED_MEAN,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_acceptable_low_edge_general_residential_warm_period,temperature,favourable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,499.9999999999929,1,23.5,25.0,0,True,
temperature_acceptable_low_edge_general_residential_warm_period,temperature,favourable,FUZZY_COMPONENT_MAX,2.6152459429045614,1.8777985074626866,2.4645494500293736,2.5782210182450616,37.55597014925373,52.30491885809048,2,23.05;23.55,37.55597014925373,0,False,
temperature_acceptable_low_edge_general_residential_warm_period,temperature,favourable,PROPOSED_HFIS,2.6152459429045614,1.8777985074626866,2.4645494500293736,2.5782210182450616,37.55597014925373,52.30491885809048,2,23.05;23.55,37.55597014925373,0,False,0.0
temperature_acceptable_low_edge_general_residential_warm_period,temperature,favourable,WEIGHTED_MEAN,0.8717486476348526,0.6259328358208955,0.8215164833431228,0.8594070060816872,12.518656716417912,17.434972952696803,0,,12.518656716417912,0,True,
temperature_acceptable_low_edge_kitchen_cold_period,temperature,acceptable,CRISP_CLASS_MAX,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_acceptable_low_edge_kitchen_cold_period,temperature,acceptable,FUZZY_COMPONENT_MAX,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_acceptable_low_edge_kitchen_cold_period,temperature,acceptable,PROPOSED_HFIS,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,0.0
temperature_acceptable_low_edge_kitchen_cold_period,temperature,acceptable,WEIGHTED_MEAN,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_acceptable_low_edge_kitchen_cold_period,temperature,degraded,CRISP_CLASS_MAX,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_acceptable_low_edge_kitchen_cold_period,temperature,degraded,FUZZY_COMPONENT_MAX,7.105427357601002e-15,1.4210854715202005e-15,0.0,7.105427357601002e-15,2.842170943040401e-14,1.4210854715201802e-13,0,,7.105427357601002e-15,0,False,
temperature_acceptable_low_edge_kitchen_cold_period,temperature,degraded,PROPOSED_HFIS,1.4210854715202004e-14,4.263256414560601e-15,0.0,1.4210854715202004e-14,8.526512829121202e-14,2.8421709430403604e-13,0,,2.1316282072803006e-14,0,False,2.131628207280255e-15
temperature_acceptable_low_edge_kitchen_cold_period,temperature,degraded,WEIGHTED_MEAN,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_acceptable_low_edge_kitchen_cold_period,temperature,favourable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,499.9999999999929,1,18.0,25.0,0,True,
temperature_acceptable_low_edge_kitchen_cold_period,temperature,favourable,FUZZY_COMPONENT_MAX,2.6152459429045614,1.2527985074626866,1.2284955949779324,2.5782210182450616,25.05597014925373,52.30491885809048,1,18.05,25.05597014925373,0,False,
temperature_acceptable_low_edge_kitchen_cold_period,temperature,favourable,PROPOSED_HFIS,2.6152459429045614,1.2527985074626866,1.2284955949779324,2.5782210182450616,25.05597014925373,52.30491885809048,1,18.05,25.05597014925373,0,False,0.0
temperature_acceptable_low_edge_kitchen_cold_period,temperature,favourable,WEIGHTED_MEAN,0.8717486476348526,0.41759950248756217,0.4094985316593114,0.8594070060816872,8.351990049751244,17.434972952696803,0,,8.351990049751244,0,True,
temperature_critical_high_general_residential_warm_period,temperature,acceptable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,499.9999999999929,1,27.05,25.0,0,False,
temperature_critical_high_general_residential_warm_period,temperature,acceptable,FUZZY_COMPONENT_MAX,2.6152459429045507,1.2527985074626862,1.2284955949779288,2.578221018245048,25.055970149253724,52.30491885809027,1,27.05,25.055970149253724,0,False,
temperature_critical_high_general_residential_warm_period,temperature,acceptable,PROPOSED_HFIS,2.6152459429045507,1.2527985074626862,1.2284955949779288,2.578221018245048,25.055970149253724,52.30491885809027,1,27.05,25.055970149253724,0,False,0.0
temperature_critical_high_general_residential_warm_period,temperature,acceptable,WEIGHTED_MEAN,0.8717486476348526,0.41759950248756184,0.40949853165931316,0.8594070060816804,8.351990049751237,17.434972952696803,1,27.05,8.351990049751237,0,False,
temperature_critical_high_general_residential_warm_period,temperature,degraded,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,499.9999999999929,1,27.05,25.0,0,False,
temperature_critical_high_general_residential_warm_period,temperature,degraded,FUZZY_COMPONENT_MAX,2.6152459429045507,1.2527985074626862,1.2284955949779288,2.578221018245048,25.055970149253724,52.30491885809027,1,27.05,25.055970149253724,0,False,
temperature_critical_high_general_residential_warm_period,temperature,degraded,PROPOSED_HFIS,2.6152459429045507,1.2527985074626862,1.2284955949779288,2.578221018245048,25.055970149253724,52.30491885809027,1,27.05,25.055970149253724,0,False,0.0
temperature_critical_high_general_residential_warm_period,temperature,degraded,WEIGHTED_MEAN,0.8717486476348455,0.41759950248756184,0.4094985316593096,0.8594070060816869,8.351990049751237,17.43497295269666,0,,8.351990049751237,0,False,
temperature_critical_high_general_residential_warm_period,temperature,favourable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,499.9999999999929,1,27.05,25.0,0,False,
temperature_critical_high_general_residential_warm_period,temperature,favourable,FUZZY_COMPONENT_MAX,2.6152459429045507,1.2527985074626862,1.2284955949779288,2.578221018245048,25.055970149253724,52.30491885809027,1,27.05,25.055970149253724,0,False,
temperature_critical_high_general_residential_warm_period,temperature,favourable,PROPOSED_HFIS,2.6152459429045507,1.2527985074626862,1.2284955949779288,2.578221018245048,25.055970149253724,52.30491885809027,1,27.05,25.055970149253724,0,False,0.0
temperature_critical_high_general_residential_warm_period,temperature,favourable,WEIGHTED_MEAN,0.8717486476348455,0.417599502487562,0.4094985316593096,0.8594070060816869,8.35199004975124,17.43497295269666,0,,8.35199004975124,0,False,
temperature_critical_high_kitchen_cold_period,temperature,acceptable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,499.9999999999929,1,23.55,25.0,0,False,
temperature_critical_high_kitchen_cold_period,temperature,acceptable,FUZZY_COMPONENT_MAX,2.6152459429045507,1.2527985074626862,1.2284955949779288,2.578221018245048,25.055970149253724,52.30491885809027,1,23.55,25.055970149253724,0,False,
temperature_critical_high_kitchen_cold_period,temperature,acceptable,PROPOSED_HFIS,2.6152459429045507,1.2527985074626862,1.2284955949779288,2.578221018245048,25.055970149253724,52.30491885809027,1,23.55,25.055970149253724,0,False,0.0
temperature_critical_high_kitchen_cold_period,temperature,acceptable,WEIGHTED_MEAN,0.8717486476348526,0.41759950248756184,0.40949853165931316,0.8594070060816804,8.351990049751237,17.434972952696803,1,23.55,8.351990049751237,0,False,
temperature_critical_high_kitchen_cold_period,temperature,degraded,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,499.9999999999929,1,23.55,25.0,0,False,
temperature_critical_high_kitchen_cold_period,temperature,degraded,FUZZY_COMPONENT_MAX,2.6152459429045507,1.2527985074626862,1.2284955949779288,2.578221018245048,25.055970149253724,52.30491885809027,1,23.55,25.055970149253724,0,False,
temperature_critical_high_kitchen_cold_period,temperature,degraded,PROPOSED_HFIS,2.6152459429045507,1.2527985074626862,1.2284955949779288,2.578221018245048,25.055970149253724,52.30491885809027,1,23.55,25.055970149253724,0,False,0.0
temperature_critical_high_kitchen_cold_period,temperature,degraded,WEIGHTED_MEAN,0.8717486476348455,0.41759950248756184,0.4094985316593096,0.8594070060816869,8.351990049751237,17.43497295269666,0,,8.351990049751237,0,False,
temperature_critical_high_kitchen_cold_period,temperature,favourable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,499.9999999999929,1,23.55,25.0,0,False,
temperature_critical_high_kitchen_cold_period,temperature,favourable,FUZZY_COMPONENT_MAX,2.6152459429045507,1.2527985074626862,1.2284955949779288,2.578221018245048,25.055970149253724,52.30491885809027,1,23.55,25.055970149253724,0,False,
temperature_critical_high_kitchen_cold_period,temperature,favourable,PROPOSED_HFIS,2.6152459429045507,1.2527985074626862,1.2284955949779288,2.578221018245048,25.055970149253724,52.30491885809027,1,23.55,25.055970149253724,0,False,0.0
temperature_critical_high_kitchen_cold_period,temperature,favourable,WEIGHTED_MEAN,0.8717486476348455,0.417599502487562,0.4094985316593096,0.8594070060816869,8.35199004975124,17.43497295269666,0,,8.35199004975124,0,False,
temperature_critical_low_general_residential_warm_period,temperature,acceptable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,499.9999999999929,1,22.0,25.0,0,False,
temperature_critical_low_general_residential_warm_period,temperature,acceptable,FUZZY_COMPONENT_MAX,2.6152459429045507,1.2527985074626862,1.2284955949779288,2.578221018245048,25.055970149253724,52.30491885809027,1,22.0,25.055970149253724,0,False,
temperature_critical_low_general_residential_warm_period,temperature,acceptable,PROPOSED_HFIS,2.6152459429045507,1.2527985074626862,1.2284955949779288,2.578221018245048,25.055970149253724,52.30491885809027,1,22.0,25.055970149253724,0,False,0.0
temperature_critical_low_general_residential_warm_period,temperature,acceptable,WEIGHTED_MEAN,0.8717486476348526,0.41759950248756184,0.40949853165931316,0.8594070060816804,8.351990049751237,17.434972952696803,1,22.0,8.351990049751237,0,False,
temperature_critical_low_general_residential_warm_period,temperature,degraded,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,499.9999999999929,1,22.0,25.0,0,False,
temperature_critical_low_general_residential_warm_period,temperature,degraded,FUZZY_COMPONENT_MAX,2.6152459429045507,1.2527985074626862,1.2284955949779288,2.578221018245048,25.055970149253724,52.30491885809027,1,22.0,25.055970149253724,0,False,
temperature_critical_low_general_residential_warm_period,temperature,degraded,PROPOSED_HFIS,2.6152459429045507,1.2527985074626862,1.2284955949779288,2.578221018245048,25.055970149253724,52.30491885809027,1,22.0,25.055970149253724,0,False,0.0
temperature_critical_low_general_residential_warm_period,temperature,degraded,WEIGHTED_MEAN,0.8717486476348455,0.41759950248756184,0.4094985316593096,0.8594070060816869,8.351990049751237,17.43497295269666,0,,8.351990049751237,0,False,
temperature_critical_low_general_residential_warm_period,temperature,favourable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,499.9999999999929,1,22.0,25.0,0,False,
temperature_critical_low_general_residential_warm_period,temperature,favourable,FUZZY_COMPONENT_MAX,2.6152459429045507,1.2527985074626862,1.2284955949779288,2.578221018245048,25.055970149253724,52.30491885809027,1,22.0,25.055970149253724,0,False,
temperature_critical_low_general_residential_warm_period,temperature,favourable,PROPOSED_HFIS,2.6152459429045507,1.2527985074626862,1.2284955949779288,2.578221018245048,25.055970149253724,52.30491885809027,1,22.0,25.055970149253724,0,False,0.0
temperature_critical_low_general_residential_warm_period,temperature,favourable,WEIGHTED_MEAN,0.8717486476348455,0.417599502487562,0.4094985316593096,0.8594070060816869,8.35199004975124,17.43497295269666,0,,8.35199004975124,0,False,
temperature_critical_low_kitchen_cold_period,temperature,acceptable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,499.9999999999929,1,15.5,25.0,0,False,
temperature_critical_low_kitchen_cold_period,temperature,acceptable,FUZZY_COMPONENT_MAX,2.6152459429045507,1.2527985074626862,1.228495594978014,2.578221018244953,25.055970149253724,52.30491885809027,1,15.5,25.055970149253724,0,False,
temperature_critical_low_kitchen_cold_period,temperature,acceptable,PROPOSED_HFIS,2.6152459429045507,1.2527985074626862,1.228495594978014,2.578221018244953,25.055970149253724,52.30491885809027,1,15.5,25.055970149253724,0,False,0.0
temperature_critical_low_kitchen_cold_period,temperature,acceptable,WEIGHTED_MEAN,0.8717486476348526,0.41759950248756184,0.4094985316593345,0.8594070060816399,8.351990049751237,17.434972952696803,1,15.5,8.351990049751237,0,False,
temperature_critical_low_kitchen_cold_period,temperature,degraded,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,499.9999999999929,1,15.5,25.0,0,False,
temperature_critical_low_kitchen_cold_period,temperature,degraded,FUZZY_COMPONENT_MAX,2.6152459429045507,1.2527985074626862,1.228495594978014,2.578221018244953,25.055970149253724,52.30491885809027,1,15.5,25.055970149253724,0,False,
temperature_critical_low_kitchen_cold_period,temperature,degraded,PROPOSED_HFIS,2.6152459429045507,1.2527985074626862,1.228495594978014,2.578221018244953,25.055970149253724,52.30491885809027,1,15.5,25.055970149253724,0,False,0.0
temperature_critical_low_kitchen_cold_period,temperature,degraded,WEIGHTED_MEAN,0.8717486476348455,0.41759950248756184,0.409498531659338,0.8594070060816463,8.351990049751237,17.43497295269666,0,,8.351990049751237,0,False,
temperature_critical_low_kitchen_cold_period,temperature,favourable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,499.9999999999929,1,15.5,25.0,0,False,
temperature_critical_low_kitchen_cold_period,temperature,favourable,FUZZY_COMPONENT_MAX,2.6152459429045507,1.2527985074626862,1.228495594978014,2.578221018244953,25.055970149253724,52.30491885809027,1,15.5,25.055970149253724,0,False,
temperature_critical_low_kitchen_cold_period,temperature,favourable,PROPOSED_HFIS,2.6152459429045507,1.2527985074626862,1.228495594978014,2.578221018244953,25.055970149253724,52.30491885809027,1,15.5,25.055970149253724,0,False,0.0
temperature_critical_low_kitchen_cold_period,temperature,favourable,WEIGHTED_MEAN,0.8717486476348455,0.417599502487562,0.409498531659338,0.8594070060816531,8.35199004975124,17.43497295269666,0,,8.35199004975124,0,False,
temperature_favorable_high_edge_general_residential_warm_period,temperature,acceptable,CRISP_CLASS_MAX,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_favorable_high_edge_general_residential_warm_period,temperature,acceptable,FUZZY_COMPONENT_MAX,2.5695134061569362,0.625,0.0,2.5254008974217905,12.5,51.39026812313799,1,26.0,12.5,0,False,
temperature_favorable_high_edge_general_residential_warm_period,temperature,acceptable,PROPOSED_HFIS,2.5695134061569362,0.625,0.0,2.5254008974217905,12.5,51.39026812313799,1,26.0,12.5,0,False,0.0
temperature_favorable_high_edge_general_residential_warm_period,temperature,acceptable,WEIGHTED_MEAN,0.8565044687189811,0.2083333333333332,0.0,0.8418002991405924,4.166666666666664,17.130089374379377,0,,4.166666666666664,0,False,
temperature_favorable_high_edge_general_residential_warm_period,temperature,degraded,CRISP_CLASS_MAX,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_favorable_high_edge_general_residential_warm_period,temperature,degraded,FUZZY_COMPONENT_MAX,7.105427357601002e-15,2.1316282072803005e-15,0.0,7.105427357601002e-15,4.263256414560601e-14,1.4210854715201802e-13,0,,7.105427357601002e-15,0,False,
temperature_favorable_high_edge_general_residential_warm_period,temperature,degraded,PROPOSED_HFIS,1.4210854715202004e-14,6.394884621840902e-15,7.105427357601002e-15,1.4210854715202004e-14,1.2789769243681803e-13,2.8421709430403604e-13,0,,2.1316282072803006e-14,0,False,3.1974423109203827e-15
temperature_favorable_high_edge_general_residential_warm_period,temperature,degraded,WEIGHTED_MEAN,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
temperature_favorable_high_edge_general_residential_warm_period,temperature,favourable,CRISP_CLASS_MAX,25.0,1.25,0.0,1.2500000000000178,25.0,499.9999999999929,1,25.55,25.0,0,True,
temperature_favorable_high_edge_general_residential_warm_period,temperature,favourable,FUZZY_COMPONENT_MAX,2.6152459429045614,1.8777985074626866,2.4645494500293736,2.5782210182450616,37.55597014925373,52.30491885809048,2,25.5;26.0,37.55597014925373,0,False,
temperature_favorable_high_edge_general_residential_warm_period,temperature,favourable,PROPOSED_HFIS,2.6152459429045614,1.8777985074626866,2.4645494500293736,2.5782210182450616,37.55597014925373,52.30491885809048,2,25.5;26.0,37.55597014925373,0,False,0.0
temperature_favorable_high_edge_general_residential_warm_period,temperature,favourable,WEIGHTED_MEAN,0.8717486476348526,0.6259328358208955,0.8215164833431228,0.8594070060816872,12.518656716417912,17.434972952696803,0,,12.518656716417912,0,True,
temperature_favorable_high_edge_kitchen_cold_period,temperature,acceptable,CRISP_CLASS_MAX,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,False,
